country,year,category,mean_expenditure_pps_hh,group_consumption_share,group_consumption_share_pm,source
NO,2020,Fifth quintile,54347,0.315847896458938,315.847896458938,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PL,2005,First quintile,5315,0.100341709301667,100.341709301667,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PL,2005,Second quintile,7400,0.139704355377674,139.704355377674,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PL,2005,Third quintile,9450,0.178406237610678,178.406237610678,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PL,2005,Fourth quintile,12186,0.230059091166531,230.059091166531,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PL,2005,Fifth quintile,18618,0.35148860654345,351.48860654345,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PL,2010,First quintile,7864,0.103035782136446,103.035782136446,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PL,2010,Second quintile,10957,0.143560918726989,143.560918726989,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PL,2010,Third quintile,13934,0.182566198917757,182.566198917757,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PL,2010,Fourth quintile,17559,0.230061711410715,230.061711410715,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PL,2010,Fifth quintile,26009,0.340775388808092,340.775388808092,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PL,2015,First quintile,10004,0.108523263508456,108.523263508456,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PL,2015,Second quintile,13387,0.145222004057147,145.222004057147,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PL,2015,Third quintile,16860,0.182897063449877,182.897063449877,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PL,2015,Fourth quintile,21177,0.229727824002256,229.727824002256,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PL,2015,Fifth quintile,30755,0.333629844982264,333.629844982264,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PL,2020,First quintile,11275,0.131271029560722,131.271029560722,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PL,2020,Second quintile,12794,0.148956235228371,148.956235228371,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PL,2020,Third quintile,16001,0.186294256674157,186.294256674157,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PL,2020,Fourth quintile,19560,0.22773049562818,227.73049562818,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PL,2020,Fifth quintile,26261,0.30574798290857,305.74798290857,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PT,1988,First quintile,4598,0.0771153039832285,77.1153039832285,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PT,1988,Second quintile,7991,0.134020964360587,134.020964360587,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PT,1988,Third quintile,10474,0.175664570230608,175.664570230608,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PT,1988,Fourth quintile,13707,0.22988679245283,229.88679245283,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PT,1988,Fifth quintile,22855,0.383312368972746,383.312368972746,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PT,1994,First quintile,6049,0.0741835395690512,74.1835395690512,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PT,1994,Second quintile,10150,0.124477256840117,124.477256840117,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PT,1994,Third quintile,14432,0.176990716326756,176.990716326756,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PT,1994,Fourth quintile,19343,0.237218086606738,237.218086606738,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PT,1994,Fifth quintile,31567,0.387130400657338,387.130400657338,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PT,1999,First quintile,8195,0.0884664378090118,88.4664378090118,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PT,1999,Second quintile,12349,0.133309583954056,133.309583954056,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PT,1999,Third quintile,17600,0.189995034220697,189.995034220697,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PT,1999,Fourth quintile,21193,0.228782088649956,228.782088649956,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PT,1999,Fifth quintile,33297,0.35944685536628,359.44685536628,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PT,2005,First quintile,8375,0.0802572063784115,80.2572063784115,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PT,2005,Second quintile,13811,0.13235012266176,132.35012266176,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PT,2005,Third quintile,18521,0.177485817233977,177.485817233977,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PT,2005,Fourth quintile,24493,0.234715194725544,234.715194725544,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PT,2005,Fifth quintile,39152,0.375191659000307,375.191659000307,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PT,2010,First quintile,10083,0.0863137530175144,86.3137530175144,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PT,2010,Second quintile,15571,0.133292814463524,133.292814463524,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PT,2010,Third quintile,20614,0.176462531459193,176.462531459193,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PT,2010,Fourth quintile,26723,0.228757554486466,228.757554486466,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PT,2010,Fifth quintile,43827,0.375173346573302,375.173346573302,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PT,2015,First quintile,11389,0.0916885375239506,91.6885375239506,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PT,2015,Second quintile,17498,0.140869789234708,140.869789234708,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PT,2015,Third quintile,22310,0.179609383805368,179.609383805368,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PT,2015,Fourth quintile,28607,0.230304152510989,230.304152510989,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PT,2015,Fifth quintile,44410,0.357528136924984,357.528136924984,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PT,2020,First quintile,12612,0.102939135970747,102.939135970747,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PT,2020,Second quintile,17414,0.142133056913622,142.133056913622,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PT,2020,Third quintile,21967,0.179294640015018,179.294640015018,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PT,2020,Fourth quintile,28070,0.229107322129629,229.107322129629,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
PT,2020,Fifth quintile,42456,0.346525844970984,346.525844970984,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
RO,2005,First quintile,2828,0.10623192216671,106.231922166711,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
RO,2005,Second quintile,3870,0.145373952894332,145.373952894332,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
RO,2005,Third quintile,4859,0.18252507418955,182.52507418955,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
RO,2005,Fourth quintile,6112,0.229593178317869,229.593178317869,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
RO,2005,Fifth quintile,8952,0.336275872431539,336.275872431539,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
RO,2010,First quintile,4293,0.0892126098792627,89.2126098792627,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
RO,2010,Second quintile,6747,0.14020905633715,140.20905633715,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
RO,2010,Third quintile,8889,0.184721847010661,184.721847010661,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
RO,2010,Fourth quintile,11396,0.236819683713971,236.819683713971,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
RO,2010,Fifth quintile,16796,0.349036803058956,349.036803058956,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
RO,2015,First quintile,5164,0.0903998319445417,90.3998319445417,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
RO,2015,Second quintile,8160,0.142847139556054,142.847139556054,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
RO,2015,Third quintile,10645,0.186348995168406,186.348995168406,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
RO,2015,Fourth quintile,13602,0.238113577480569,238.113577480569,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
RO,2015,Fifth quintile,19553,0.342290455850431,342.290455850431,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
RO,2020,First quintile,6578,0.0899580159457353,89.9580159457353,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
RO,2020,Second quintile,10349,0.141528657194043,141.528657194043,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
RO,2020,Third quintile,13788,0.188559003323168,188.559003323168,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
RO,2020,Fourth quintile,17655,0.24144250099148,241.44250099148,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
RO,2020,Fifth quintile,24753,0.338511822545574,338.511822545574,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
RS,2015,First quintile,7009,0.0975572412833183,97.5572412833183,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
RS,2015,Second quintile,10432,0.145201475398427,145.201475398427,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
RS,2015,Third quintile,13582,0.18904586262092,189.04586262092,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
RS,2015,Fourth quintile,17192,0.239292922263206,239.292922263206,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
RS,2015,Fifth quintile,23630,0.328902498434129,328.902498434129,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
RS,2020,First quintile,6348,0.0886109521350103,88.6109521350103,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
RS,2020,Second quintile,9461,0.132064936696492,132.064936696492,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
RS,2020,Third quintile,12535,0.174974525049205,174.974525049205,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
RS,2020,Fourth quintile,16408,0.229037256243108,229.037256243108,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
RS,2020,Fifth quintile,26887,0.375312329876185,375.312329876185,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SE,1994,First quintile,12329,0.13704675307352,137.04675307352,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SE,1994,Second quintile,15196,0.168915764433872,168.915764433872,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SE,1994,Third quintile,17744,0.197238834174429,197.238834174429,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SE,1994,Fourth quintile,20191,0.224439207665459,224.439207665459,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SE,1994,Fifth quintile,24502,0.27235944065272,272.35944065272,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SE,1999,First quintile,13980,0.129042977403633,129.042977403633,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SE,1999,Second quintile,19271,0.177881775217841,177.881775217841,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SE,1999,Third quintile,21943,0.202545783488406,202.545783488406,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SE,1999,Fourth quintile,24089,0.222354526657805,222.354526657805,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SE,1999,Fifth quintile,29053,0.268174937232314,268.174937232314,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SE,2005,First quintile,16571,0.12941442918951,129.41442918951,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SE,2005,Second quintile,20082,0.156834262686847,156.834262686847,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SE,2005,Third quintile,25100,0.19602330412508,196.02330412508,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SE,2005,Fourth quintile,29252,0.228449151086328,228.449151086328,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SE,2005,Fifth quintile,37041,0.289278852912235,289.278852912235,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SE,2010,First quintile,13880,0.105255973731506,105.255973731506,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SE,2010,Second quintile,18140,0.137560761058323,137.560761058323,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SE,2010,Third quintile,24412,0.185123114606162,185.123114606162,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SE,2010,Fourth quintile,32367,0.245448134133117,245.448134133117,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SE,2010,Fifth quintile,43070,0.326612016470892,326.612016470892,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SE,2015,First quintile,15754,0.110225642819661,110.225642819661,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SE,2015,Second quintile,20750,0.145181039006472,145.181039006472,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SE,2015,Third quintile,26874,0.188028686373972,188.028686373972,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SE,2015,Fourth quintile,33746,0.236109847822284,236.109847822284,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SE,2015,Fifth quintile,45801,0.320454783977611,320.454783977611,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SI,2005,First quintile,10588,0.0889770330344462,88.9770330344463,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SI,2005,Second quintile,18296,0.153751775254838,153.751775254838,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SI,2005,Third quintile,22857,0.192080472616957,192.080472616957,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SI,2005,Fourth quintile,28822,0.242207786750927,242.207786750927,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SI,2005,Fifth quintile,38434,0.322982932342832,322.982932342832,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SI,2010,First quintile,12649,0.0991666209340431,99.1666209340431,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SI,2010,Second quintile,19095,0.149702476617563,149.702476617563,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SI,2010,Third quintile,24283,0.190375765368121,190.375765368121,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SI,2010,Fourth quintile,30254,0.237187678847224,237.187678847224,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SI,2010,Fifth quintile,41272,0.323567458233048,323.567458233048,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SI,2015,First quintile,13775,0.106932983488461,106.932983488461,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SI,2015,Second quintile,19369,0.150358254605299,150.358254605299,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SI,2015,Third quintile,24795,0.192479370279229,192.479370279229,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SI,2015,Fourth quintile,30211,0.234522857652986,234.522857652986,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SI,2015,Fifth quintile,40669,0.315706533974026,315.706533974026,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SI,2020,First quintile,13283,0.101564411548813,101.564411548813,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SI,2020,Second quintile,19060,0.145736481526792,145.736481526792,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SI,2020,Third quintile,25474,0.194779177881086,194.779177881086,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SI,2020,Fourth quintile,31251,0.238951247859065,238.951247859065,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SI,2020,Fifth quintile,41716,0.318968681184243,318.968681184243,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SK,2005,First quintile,7610,0.12840197749169,128.40197749169,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SK,2005,Second quintile,9558,0.161270184082204,161.270184082204,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SK,2005,Third quintile,11316,0.190932559434424,190.932559434424,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SK,2005,Fourth quintile,12890,0.217490340324295,217.490340324295,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SK,2005,Fifth quintile,17893,0.301904938667387,301.904938667387,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SK,2010,First quintile,7583,0.100821677391906,100.821677391906,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SK,2010,Second quintile,11353,0.15094665744828,150.94665744828,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SK,2010,Third quintile,14355,0.190860500983886,190.860500983886,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SK,2010,Fourth quintile,17631,0.234417380205286,234.417380205286,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SK,2010,Fifth quintile,24290,0.322953783970643,322.953783970643,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SK,2015,First quintile,10608,0.109693297210101,109.693297210101,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SK,2015,Second quintile,15175,0.156918908857775,156.918908857775,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SK,2015,Third quintile,19219,0.198736376233119,198.736376233119,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SK,2015,Fourth quintile,22402,0.231650569768163,231.650569768163,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SK,2015,Fifth quintile,29302,0.303000847930842,303.000847930842,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SK,2020,First quintile,8879,0.113155848955612,113.155848955612,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SK,2020,Second quintile,13308,0.169599959218525,169.599959218525,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SK,2020,Third quintile,16050,0.204544585621981,204.544585621981,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SK,2020,Fourth quintile,18333,0.233639619202977,233.639619202977,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
SK,2020,Fifth quintile,21897,0.279059987000905,279.059987000905,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
TR,2005,First quintile,5183,0.100740539174717,100.740539174717,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
TR,2005,Second quintile,7113,0.138253416004198,138.253416004198,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
TR,2005,Third quintile,9001,0.174949950436354,174.949950436354,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
TR,2005,Fourth quintile,11264,0.218935256273203,218.935256273203,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
TR,2005,Fifth quintile,18888,0.367120838111528,367.120838111528,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
TR,2010,First quintile,7143,0.0897485833469449,89.7485833469449,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
TR,2010,Second quintile,10908,0.137054115518476,137.054115518476,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
TR,2010,Third quintile,14102,0.177185289424418,177.185289424418,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
TR,2010,Fourth quintile,18300,0.229931271909435,229.931271909435,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
TR,2010,Fifth quintile,29136,0.366080739800726,366.080739800726,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
TR,2015,First quintile,9186,0.0849438700967247,84.9438700967247,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
TR,2015,Second quintile,14707,0.135997114904477,135.997114904477,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
TR,2015,Third quintile,18968,0.17539901240961,175.39901240961,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
TR,2015,Fourth quintile,24396,0.225592276821217,225.592276821217,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
TR,2015,Fifth quintile,40885,0.378067725767972,378.067725767972,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
TR,2020,First quintile,8440,0.0890633573931029,89.0633573931029,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
TR,2020,Second quintile,13145,0.138713013380609,138.713013380609,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
TR,2020,Third quintile,16840,0.177704613566333,177.704613566333,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
TR,2020,Fourth quintile,21547,0.227375374614833,227.375374614833,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
TR,2020,Fifth quintile,34792,0.367143641045123,367.143641045123,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
UK,1988,First quintile,9359,0.107644000736106,107.644000736106,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
UK,1988,Second quintile,11840,0.13617960986382,136.17960986382,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
UK,1988,Third quintile,16269,0.18712044534413,187.12044534413,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
UK,1988,Fourth quintile,20605,0.236991626794258,236.991626794258,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
UK,1988,Fifth quintile,28871,0.332064317261686,332.064317261686,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
UK,1994,First quintile,11906,0.116384324382448,116.384324382448,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
UK,1994,Second quintile,15494,0.151457981016432,151.457981016432,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
UK,1994,Third quintile,19667,0.192250168623349,192.250168623349,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
UK,1994,Fourth quintile,24328,0.23781268634102,237.81268634102,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
UK,1994,Fifth quintile,30904,0.302094839636751,302.094839636751,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
UK,1999,First quintile,14347,0.103798292577051,103.798292577051,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
UK,1999,Second quintile,20095,0.145384170163507,145.384170163507,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
UK,1999,Third quintile,26870,0.194400231514976,194.400231514976,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
UK,1999,Fourth quintile,32114,0.232339748227464,232.339748227464,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
UK,1999,Fifth quintile,44794,0.324077557517002,324.077557517002,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
UK,2005,First quintile,18941,0.118547216102544,118.547216102544,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
UK,2005,Second quintile,24341,0.152344532345283,152.344532345283,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
UK,2005,Third quintile,29455,0.184351842579611,184.351842579611,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
UK,2005,Fourth quintile,36638,0.229308531944723,229.308531944723,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
UK,2005,Fifth quintile,50401,0.315447877027839,315.447877027839,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
UK,2010,First quintile,12893,0.108829239469908,108.829239469908,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
UK,2010,Second quintile,16094,0.13584873807715,135.84873807715,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
UK,2010,Third quintile,21556,0.18195323710644,181.95323710644,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
UK,2010,Fourth quintile,26749,0.225787119101882,225.787119101882,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
UK,2010,Fifth quintile,41178,0.347581666244619,347.581666244619,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
UK,2015,First quintile,13365,0.105572889924563,105.572889924563,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
UK,2015,Second quintile,17381,0.137296101741775,137.296101741775,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
UK,2015,Third quintile,23715,0.187329673367827,187.329673367827,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
UK,2015,Fourth quintile,28915,0.228405545242703,228.405545242703,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
UK,2015,Fifth quintile,43219,0.341395789723133,341.395789723133,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
XK,2015,First quintile,8832,0.117289279026839,117.289279026839,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
XK,2015,Second quintile,12118,0.160927477722739,160.927477722739,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
XK,2015,Third quintile,14576,0.193569806509874,193.569806509874,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
XK,2015,Fourth quintile,17207,0.228509581546062,228.509581546062,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
XK,2015,Fifth quintile,22568,0.299703855194486,299.703855194486,Eurostat hbs_exp_t133 PPS_HH; equal household income quintiles
