"TIPO_DATO8","Data type","COICOP_2015","Coicop","QUANTILE","Total equivalent expenditure quantile","TIME","Select time","Value","Flag Codes","Flags"
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0736","other purchased transport services","ALL","all items","2021","2021",0.35,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0736","other purchased transport services","ALL","all items","2021","2021",,"0","less than half of the unit used"
"SPESA_MEDIA","household average monthly expenditure (in current euros)","08"," -- communication","I_FIFL","I quintile (lowest)","2021","2021",33.22,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","08"," -- communication","II_FIFL","II quintile","2021","2021",45.67,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","08"," -- communication","III_FIFL","III quintile","2021","2021",54.99,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","08"," -- communication","IV_FIFL","IV quintile","2021","2021",61.32,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","08"," -- communication","ALL","all items","2021","2021",53.7,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","08"," -- communication","V_FIFH","V quintile (highest)","2021","2021",73.31,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","08"," -- communication","ALL","all items","2021","2021",59.62,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","08"," -- communication","ALL","all items","2021","2021",51.93,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","08"," -- communication","ALL","all items","2021","2021",56.14,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","08"," -- communication","ALL","all items","2021","2021",48.08,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","08"," -- communication","ALL","all items","2021","2021",47.87,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","081","postal services","I_FIFL","I quintile (lowest)","2021","2021",0.19,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","081","postal services","II_FIFL","II quintile","2021","2021",0.7,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","081","postal services","III_FIFL","III quintile","2021","2021",0.99,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","081","postal services","IV_FIFL","IV quintile","2021","2021",1.7,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","081","postal services","ALL","all items","2021","2021",1.28,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","081","postal services","V_FIFH","V quintile (highest)","2021","2021",2.84,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","081","postal services","ALL","all items","2021","2021",1.18,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","081","postal services","ALL","all items","2021","2021",1.29,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","081","postal services","ALL","all items","2021","2021",1.37,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","081","postal services","ALL","all items","2021","2021",1.35,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","081","postal services","ALL","all items","2021","2021",1.23,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0810","postal services","I_FIFL","I quintile (lowest)","2021","2021",0.19,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0810","postal services","II_FIFL","II quintile","2021","2021",0.7,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0810","postal services","III_FIFL","III quintile","2021","2021",0.99,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0810","postal services","IV_FIFL","IV quintile","2021","2021",1.7,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0810","postal services","ALL","all items","2021","2021",1.28,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0810","postal services","V_FIFH","V quintile (highest)","2021","2021",2.84,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0810","postal services","ALL","all items","2021","2021",1.18,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0810","postal services","ALL","all items","2021","2021",1.29,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0810","postal services","ALL","all items","2021","2021",1.37,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0810","postal services","ALL","all items","2021","2021",1.35,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0810","postal services","ALL","all items","2021","2021",1.23,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","082","telephone and telefax equipment","I_FIFL","I quintile (lowest)","2021","2021",2.55,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","082","telephone and telefax equipment","II_FIFL","II quintile","2021","2021",3.63,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","082","telephone and telefax equipment","III_FIFL","III quintile","2021","2021",4.88,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","082","telephone and telefax equipment","IV_FIFL","IV quintile","2021","2021",5.73,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","082","telephone and telefax equipment","ALL","all items","2021","2021",4.94,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","082","telephone and telefax equipment","V_FIFH","V quintile (highest)","2021","2021",7.91,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","082","telephone and telefax equipment","ALL","all items","2021","2021",5.18,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","082","telephone and telefax equipment","ALL","all items","2021","2021",5.73,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","082","telephone and telefax equipment","ALL","all items","2021","2021",5.66,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","082","telephone and telefax equipment","ALL","all items","2021","2021",3.25,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","082","telephone and telefax equipment","ALL","all items","2021","2021",4.83,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0820","telephone and telefax equipment","I_FIFL","I quintile (lowest)","2021","2021",2.55,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0820","telephone and telefax equipment","II_FIFL","II quintile","2021","2021",3.63,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0820","telephone and telefax equipment","III_FIFL","III quintile","2021","2021",4.88,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0820","telephone and telefax equipment","IV_FIFL","IV quintile","2021","2021",5.73,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0820","telephone and telefax equipment","ALL","all items","2021","2021",4.94,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0820","telephone and telefax equipment","V_FIFH","V quintile (highest)","2021","2021",7.91,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0820","telephone and telefax equipment","ALL","all items","2021","2021",5.18,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0820","telephone and telefax equipment","ALL","all items","2021","2021",5.73,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0820","telephone and telefax equipment","ALL","all items","2021","2021",5.66,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0820","telephone and telefax equipment","ALL","all items","2021","2021",3.25,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0820","telephone and telefax equipment","ALL","all items","2021","2021",4.83,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","083","telephone and telefax services","I_FIFL","I quintile (lowest)","2021","2021",30.48,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","083","telephone and telefax services","II_FIFL","II quintile","2021","2021",41.34,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","083","telephone and telefax services","III_FIFL","III quintile","2021","2021",49.12,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","083","telephone and telefax services","IV_FIFL","IV quintile","2021","2021",53.88,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","083","telephone and telefax services","ALL","all items","2021","2021",47.48,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","083","telephone and telefax services","V_FIFH","V quintile (highest)","2021","2021",62.57,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","083","telephone and telefax services","ALL","all items","2021","2021",53.26,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","083","telephone and telefax services","ALL","all items","2021","2021",44.9,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","083","telephone and telefax services","ALL","all items","2021","2021",49.1,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","083","telephone and telefax services","ALL","all items","2021","2021",43.48,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","083","telephone and telefax services","ALL","all items","2021","2021",41.81,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0830","telephone and telefax services","I_FIFL","I quintile (lowest)","2021","2021",30.48,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0830","telephone and telefax services","II_FIFL","II quintile","2021","2021",41.34,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0830","telephone and telefax services","III_FIFL","III quintile","2021","2021",49.12,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0830","telephone and telefax services","IV_FIFL","IV quintile","2021","2021",53.88,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0830","telephone and telefax services","ALL","all items","2021","2021",47.48,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0830","telephone and telefax services","V_FIFH","V quintile (highest)","2021","2021",62.57,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0830","telephone and telefax services","ALL","all items","2021","2021",53.26,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0830","telephone and telefax services","ALL","all items","2021","2021",44.9,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0830","telephone and telefax services","ALL","all items","2021","2021",49.1,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0830","telephone and telefax services","ALL","all items","2021","2021",43.48,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0830","telephone and telefax services","ALL","all items","2021","2021",41.81,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","09"," -- recreation and culture","I_FIFL","I quintile (lowest)","2021","2021",24.89,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","09"," -- recreation and culture","II_FIFL","II quintile","2021","2021",50.21,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","09"," -- recreation and culture","III_FIFL","III quintile","2021","2021",85.2,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","09"," -- recreation and culture","IV_FIFL","IV quintile","2021","2021",122.85,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","09"," -- recreation and culture","ALL","all items","2021","2021",99.05,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","09"," -- recreation and culture","V_FIFH","V quintile (highest)","2021","2021",212.13,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","09"," -- recreation and culture","ALL","all items","2021","2021",120.46,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","09"," -- recreation and culture","ALL","all items","2021","2021",119.6,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","09"," -- recreation and culture","ALL","all items","2021","2021",106.45,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","09"," -- recreation and culture","ALL","all items","2021","2021",61.35,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","09"," -- recreation and culture","ALL","all items","2021","2021",65.2,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","091","audio-visual, photographic and information processing equipment","I_FIFL","I quintile (lowest)","2021","2021",3.11,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","091","audio-visual, photographic and information processing equipment","II_FIFL","II quintile","2021","2021",5.71,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","091","audio-visual, photographic and information processing equipment","III_FIFL","III quintile","2021","2021",8.13,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","091","audio-visual, photographic and information processing equipment","IV_FIFL","IV quintile","2021","2021",11.27,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","091","audio-visual, photographic and information processing equipment","ALL","all items","2021","2021",9,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","091","audio-visual, photographic and information processing equipment","V_FIFH","V quintile (highest)","2021","2021",16.76,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","091","audio-visual, photographic and information processing equipment","ALL","all items","2021","2021",9.76,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","091","audio-visual, photographic and information processing equipment","ALL","all items","2021","2021",11.18,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","091","audio-visual, photographic and information processing equipment","ALL","all items","2021","2021",9.77,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","091","audio-visual, photographic and information processing equipment","ALL","all items","2021","2021",5.72,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","091","audio-visual, photographic and information processing equipment","ALL","all items","2021","2021",8,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0911","equipment for reception, recording and reproduction of sound and picture","I_FIFL","I quintile (lowest)","2021","2021",1.44,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0911","equipment for reception, recording and reproduction of sound and picture","II_FIFL","II quintile","2021","2021",2.66,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0911","equipment for reception, recording and reproduction of sound and picture","III_FIFL","III quintile","2021","2021",3.03,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0911","equipment for reception, recording and reproduction of sound and picture","IV_FIFL","IV quintile","2021","2021",4.14,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0911","equipment for reception, recording and reproduction of sound and picture","ALL","all items","2021","2021",3.49,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0911","equipment for reception, recording and reproduction of sound and picture","V_FIFH","V quintile (highest)","2021","2021",6.15,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0911","equipment for reception, recording and reproduction of sound and picture","ALL","all items","2021","2021",3.76,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0911","equipment for reception, recording and reproduction of sound and picture","ALL","all items","2021","2021",4.13,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0911","equipment for reception, recording and reproduction of sound and picture","ALL","all items","2021","2021",3.91,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0911","equipment for reception, recording and reproduction of sound and picture","ALL","all items","2021","2021",2.07,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0911","equipment for reception, recording and reproduction of sound and picture","ALL","all items","2021","2021",3.55,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0912","photographic and cinematographic equipment and optical instruments","I_FIFL","I quintile (lowest)","2021","2021",,"0","less than half of the unit used"
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0912","photographic and cinematographic equipment and optical instruments","II_FIFL","II quintile","2021","2021",,"0","less than half of the unit used"
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0912","photographic and cinematographic equipment and optical instruments","III_FIFL","III quintile","2021","2021",0.12,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0912","photographic and cinematographic equipment and optical instruments","IV_FIFL","IV quintile","2021","2021",0.23,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0912","photographic and cinematographic equipment and optical instruments","ALL","all items","2021","2021",0.18,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0912","photographic and cinematographic equipment and optical instruments","V_FIFH","V quintile (highest)","2021","2021",0.46,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0912","photographic and cinematographic equipment and optical instruments","ALL","all items","2021","2021",0.22,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0912","photographic and cinematographic equipment and optical instruments","ALL","all items","2021","2021",0.29,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0912","photographic and cinematographic equipment and optical instruments","ALL","all items","2021","2021",0.19,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0912","photographic and cinematographic equipment and optical instruments","ALL","all items","2021","2021",0.06,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0912","photographic and cinematographic equipment and optical instruments","ALL","all items","2021","2021",,"0","less than half of the unit used"
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0913","information processing equipment","I_FIFL","I quintile (lowest)","2021","2021",1.48,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0913","information processing equipment","II_FIFL","II quintile","2021","2021",2.8,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0913","information processing equipment","III_FIFL","III quintile","2021","2021",4.17,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0913","information processing equipment","IV_FIFL","IV quintile","2021","2021",5.62,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0913","information processing equipment","ALL","all items","2021","2021",4.39,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0913","information processing equipment","V_FIFH","V quintile (highest)","2021","2021",7.86,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0913","information processing equipment","ALL","all items","2021","2021",4.75,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0913","information processing equipment","ALL","all items","2021","2021",5.71,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0913","information processing equipment","ALL","all items","2021","2021",4.61,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0913","information processing equipment","ALL","all items","2021","2021",2.97,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0913","information processing equipment","ALL","all items","2021","2021",3.37,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0914","recording media","I_FIFL","I quintile (lowest)","2021","2021",,"0","less than half of the unit used"
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0914","recording media","II_FIFL","II quintile","2021","2021",0.18,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0914","recording media","III_FIFL","III quintile","2021","2021",0.77,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0914","recording media","IV_FIFL","IV quintile","2021","2021",1.22,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0914","recording media","ALL","all items","2021","2021",0.9,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0914","recording media","V_FIFH","V quintile (highest)","2021","2021",2.19,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0914","recording media","ALL","all items","2021","2021",0.98,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0914","recording media","ALL","all items","2021","2021",0.96,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0914","recording media","ALL","all items","2021","2021",1.02,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0914","recording media","ALL","all items","2021","2021",0.59,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0914","recording media","ALL","all items","2021","2021",0.95,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","092","other major durables for recreation and culture","I_FIFL","I quintile (lowest)","2021","2021",,"0","less than half of the unit used"
"SPESA_MEDIA","household average monthly expenditure (in current euros)","092","other major durables for recreation and culture","II_FIFL","II quintile","2021","2021",0.62,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","092","other major durables for recreation and culture","III_FIFL","III quintile","2021","2021",0.47,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","092","other major durables for recreation and culture","IV_FIFL","IV quintile","2021","2021",1.85,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","092","other major durables for recreation and culture","ALL","all items","2021","2021",1.98,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","092","other major durables for recreation and culture","V_FIFH","V quintile (highest)","2021","2021",6.89,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","092","other major durables for recreation and culture","ALL","all items","2021","2021",3.53,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","092","other major durables for recreation and culture","ALL","all items","2021","2021",1.84,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","092","other major durables for recreation and culture","ALL","all items","2021","2021",1.54,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","092","other major durables for recreation and culture","ALL","all items","2021","2021",0.43,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","092","other major durables for recreation and culture","ALL","all items","2021","2021",2.09,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0921","major durables for outdoor recreation","I_FIFL","I quintile (lowest)","2021","2021",,"0","less than half of the unit used"
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0921","major durables for outdoor recreation","II_FIFL","II quintile","2021","2021",,"0","less than half of the unit used"
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0921","major durables for outdoor recreation","III_FIFL","III quintile","2021","2021",,"0","less than half of the unit used"
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0921","major durables for outdoor recreation","IV_FIFL","IV quintile","2021","2021",,"0","less than half of the unit used"
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0921","major durables for outdoor recreation","ALL","all items","2021","2021",1.44,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0921","major durables for outdoor recreation","V_FIFH","V quintile (highest)","2021","2021",5.56,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0921","major durables for outdoor recreation","ALL","all items","2021","2021",3.08,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0921","major durables for outdoor recreation","ALL","all items","2021","2021",,"0","less than half of the unit used"
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0921","major durables for outdoor recreation","ALL","all items","2021","2021",,"0","less than half of the unit used"
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0921","major durables for outdoor recreation","ALL","all items","2021","2021",,"0","less than half of the unit used"
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0921","major durables for outdoor recreation","ALL","all items","2021","2021",,"0","less than half of the unit used"
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0922","musical instruments and major durables for indoor recreation","I_FIFL","I quintile (lowest)","2021","2021",,"0","less than half of the unit used"
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0922","musical instruments and major durables for indoor recreation","II_FIFL","II quintile","2021","2021",0.17,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0922","musical instruments and major durables for indoor recreation","III_FIFL","III quintile","2021","2021",0.28,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0922","musical instruments and major durables for indoor recreation","IV_FIFL","IV quintile","2021","2021",0.36,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0922","musical instruments and major durables for indoor recreation","ALL","all items","2021","2021",0.33,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0922","musical instruments and major durables for indoor recreation","V_FIFH","V quintile (highest)","2021","2021",0.79,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0922","musical instruments and major durables for indoor recreation","ALL","all items","2021","2021",0.32,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0922","musical instruments and major durables for indoor recreation","ALL","all items","2021","2021",0.61,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0922","musical instruments and major durables for indoor recreation","ALL","all items","2021","2021",0.36,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0922","musical instruments and major durables for indoor recreation","ALL","all items","2021","2021",0.11,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0922","musical instruments and major durables for indoor recreation","ALL","all items","2021","2021",0.16,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","093","other recreational items and equipment, gardens and pets","I_FIFL","I quintile (lowest)","2021","2021",7.85,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","093","other recreational items and equipment, gardens and pets","II_FIFL","II quintile","2021","2021",18.99,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","093","other recreational items and equipment, gardens and pets","III_FIFL","III quintile","2021","2021",34.12,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","093","other recreational items and equipment, gardens and pets","IV_FIFL","IV quintile","2021","2021",50.58,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","093","other recreational items and equipment, gardens and pets","ALL","all items","2021","2021",38.4,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","093","other recreational items and equipment, gardens and pets","V_FIFH","V quintile (highest)","2021","2021",80.45,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","093","other recreational items and equipment, gardens and pets","ALL","all items","2021","2021",46.19,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","093","other recreational items and equipment, gardens and pets","ALL","all items","2021","2021",47.8,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","093","other recreational items and equipment, gardens and pets","ALL","all items","2021","2021",39.28,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","093","other recreational items and equipment, gardens and pets","ALL","all items","2021","2021",25.3,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","093","other recreational items and equipment, gardens and pets","ALL","all items","2021","2021",24.69,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0931","games, toys and hobbies","I_FIFL","I quintile (lowest)","2021","2021",1.99,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0931","games, toys and hobbies","II_FIFL","II quintile","2021","2021",3.8,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0931","games, toys and hobbies","III_FIFL","III quintile","2021","2021",6.9,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0931","games, toys and hobbies","IV_FIFL","IV quintile","2021","2021",10.62,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0931","games, toys and hobbies","ALL","all items","2021","2021",7.74,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0931","games, toys and hobbies","V_FIFH","V quintile (highest)","2021","2021",15.4,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0931","games, toys and hobbies","ALL","all items","2021","2021",9.24,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0931","games, toys and hobbies","ALL","all items","2021","2021",8.17,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0931","games, toys and hobbies","ALL","all items","2021","2021",7.13,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0931","games, toys and hobbies","ALL","all items","2021","2021",6.93,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0931","games, toys and hobbies","ALL","all items","2021","2021",5.77,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0932","equipment for sport, camping and open-air recreation","I_FIFL","I quintile (lowest)","2021","2021",0.4,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0932","equipment for sport, camping and open-air recreation","II_FIFL","II quintile","2021","2021",1.04,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0932","equipment for sport, camping and open-air recreation","III_FIFL","III quintile","2021","2021",2.94,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0932","equipment for sport, camping and open-air recreation","IV_FIFL","IV quintile","2021","2021",3.82,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0932","equipment for sport, camping and open-air recreation","ALL","all items","2021","2021",3.05,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0932","equipment for sport, camping and open-air recreation","V_FIFH","V quintile (highest)","2021","2021",7.06,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0932","equipment for sport, camping and open-air recreation","ALL","all items","2021","2021",4.09,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0932","equipment for sport, camping and open-air recreation","ALL","all items","2021","2021",5.18,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0932","equipment for sport, camping and open-air recreation","ALL","all items","2021","2021",2.55,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0932","equipment for sport, camping and open-air recreation","ALL","all items","2021","2021",0.97,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0932","equipment for sport, camping and open-air recreation","ALL","all items","2021","2021",1.48,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0933","gardens, plants and flowers","I_FIFL","I quintile (lowest)","2021","2021",1.38,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0933","gardens, plants and flowers","II_FIFL","II quintile","2021","2021",4.46,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0933","gardens, plants and flowers","III_FIFL","III quintile","2021","2021",8.61,,
